person,position,start_precision,start,end_precision,end
https://www.wikidata.org/wiki/Q104705,https://www.wikidata.org/wiki/Q500282,0,29.05.2007,0,05.05.2010
https://www.wikidata.org/wiki/Q57380,https://www.wikidata.org/wiki/Q500282,09.02.2010,05.05.2010,05.05.2010,29.05.2015
https://www.wikidata.org/wiki/Q106963,https://www.wikidata.org/wiki/Q19116034,0,01.04.2000,0,02.04.2012
https://www.wikidata.org/wiki/Q57460,https://www.wikidata.org/wiki/Q890010,0,17.09.2007,0,04.04.2018
https://www.wikidata.org/wiki/Q270783,https://www.wikidata.org/wiki/Q19364214,0,31.01.2009,0,20.08.2012
https://www.wikidata.org/wiki/Q380187,https://www.wikidata.org/wiki/Q25906534,0,27.07.2010,0,13.12.2017
https://www.wikidata.org/wiki/Q57265,https://www.wikidata.org/wiki/Q14948193,0,30.06.1989,0,11.04.2019
https://www.wikidata.org/wiki/Q43944,https://www.wikidata.org/wiki/Q1140706,22.12.2001,22.12.2001,13.07.2002,29.09.2014
https://www.wikidata.org/wiki/Q11665,https://www.wikidata.org/wiki/Q586047,0,17.04.2008,0,20.05.2012
https://www.wikidata.org/wiki/Q11509,https://www.wikidata.org/wiki/Q586047,0,20.05.2002,0,20.05.2007
https://www.wikidata.org/wiki/Q47854,https://www.wikidata.org/wiki/Q313383,0,25.07.2007,0,25.07.2012
https://www.wikidata.org/wiki/Q57405,https://www.wikidata.org/wiki/Q11755916,0,20.10.2004,0,20.10.2014
https://www.wikidata.org/wiki/Q34448,https://www.wikidata.org/wiki/Q838380,0,03.08.2005,0,03.08.2013
https://www.wikidata.org/wiki/Q57306,https://www.wikidata.org/wiki/Q889817,07.04.2005,07.04.2005,22.04.2006,24.07.2014
https://www.wikidata.org/wiki/Q37979,https://www.wikidata.org/wiki/Q208233,0,07.01.1989,0,30.04.2019
https://www.wikidata.org/wiki/Q57464,https://www.wikidata.org/wiki/Q14625123,0,07.02.1999,0,по наст. время
https://www.wikidata.org/wiki/Q57394,https://www.wikidata.org/wiki/Q5256775,0,24.04.1990,0,20.03.2019
https://www.wikidata.org/wiki/Q484816,https://www.wikidata.org/wiki/Q853036,0,25.03.2005,0,15.04.2010
https://www.wikidata.org/wiki/Q24692,https://www.wikidata.org/wiki/Q853036,0,01.12.2011,0,24.11.2017
https://www.wikidata.org/wiki/Q299530,https://www.wikidata.org/wiki/Q174156,0,13.12.2006,0,12.12.2011
https://www.wikidata.org/wiki/Q152381,https://www.wikidata.org/wiki/Q1064606,0,11.11.2008,0,07.02.2012
https://www.wikidata.org/wiki/Q57421,https://www.wikidata.org/wiki/Q756265,0,18.06.2009,0,10.07.2017
https://www.wikidata.org/wiki/Q57373,https://www.wikidata.org/wiki/Q473984,0,09.09.2008,0,09.09.2013
https://www.wikidata.org/wiki/Q44329,https://www.wikidata.org/wiki/Q648464,0,17.07.2000,0,по наст. время
https://www.wikidata.org/wiki/Q19216,https://www.wikidata.org/wiki/Q887003,0,20.05.2008,0,20.05.2016
https://www.wikidata.org/wiki/Q42852,https://www.wikidata.org/wiki/Q1922067,0,28.08.2007,0,28.08.2014
https://www.wikidata.org/wiki/Q39259,https://www.wikidata.org/wiki/Q1922067,0,28.08.2014,0,по наст. время
https://www.wikidata.org/wiki/Q57530,https://www.wikidata.org/wiki/Q1155759,14.02.2007,21.12.2006,0,21.12.2006
https://www.wikidata.org/wiki/Q57558,https://www.wikidata.org/wiki/Q7466263,0,01.09.1991,0,02.09.2016
https://www.wikidata.org/wiki/Q57808,https://www.wikidata.org/wiki/Q7466263,14.12.2016,14.12.2016,0,08.09.2016
https://www.wikidata.org/wiki/Q57300,https://www.wikidata.org/wiki/Q1625960,0,24.07.2007,0,24.07.2012
https://www.wikidata.org/wiki/Q57625,https://www.wikidata.org/wiki/Q1625960,0,09.04.1992,0,24.07.1997
